Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgComp,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,RoomType,RoomName,WingType,WingName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,MatchID,PotentialID,MatchNarrative,StrucType,StrucDet,IN_Address,IN_Address2,IN_Address3,IN_Neighborhood,IN_City,IN_Subregion,IN_Region,IN_Postal,IN_PostalExt,IN_CountryCode,USER_facility,USER_current_rating,USER_last_inspection_date,USER_city,USER_address,USER_state,quality_score
World,M,100.000000000000000,A,"1405 Martin Luther King Jr Way, Merced, California, 95340","1405 Martin Luther King Jr Way, Merced, CA, 95340, USA",1405 Martin Luther King Jr Way,PointAddress,,,"1405 Martin Luther King Jr Way, Merced, California, 95340",,,19.500000000000000,,1405,,,,,,,Martin Luther King Jr,Way,,,,,,,,,,,,,,1405 Martin Luther King Jr Way,,,,,Merced,,Merced County,California,CA,,,95340,6139,USA,United States,ENG,0.000000000000000,-120.482196668387999,37.297256140641998,-120.482406802699998,37.297370721259000,-120.483406802700003,-120.481406802699993,37.296370721259002,37.298370721258998,,AQF96AAAQfEBAJUBBAAAAAAMGU1BUlRJTiBMVVRIRVIgS0lORyBKUiBXQVkVBDE0MDVmA0VORw,,,Commercial,,1405 Martin Luther King Jr Way,,,,Merced,,California,,,,Smiley's Shell,Good,2/25/2026,Merced,1405 Martin Luther King Jr Way,California,1
World,M,100.000000000000000,A,"1204 W 16th St, Merced, California, 95340","1204 W 16th St, Merced, CA, 95340, USA",1204 W 16th St,PointAddress,,,"1204 W 16th St, Merced, California, 95340",,,19.500000000000000,,1204,,,,,W,,16th,St,,,,,,,,,,,,,,1204 W 16th St,,,,,Merced,,Merced County,California,CA,,,95340,4536,USA,United States,ENG,0.000000000000000,-120.494279265634006,37.304192542705998,-120.494438773251005,37.303760287959001,-120.495438773250996,-120.493438773251000,37.302760287959003,37.304760287958999,,AQFx6AAAR/EBAJUBBAAAAAAMEFdFU1QgMTZUSCBTVFJFRVQVBDEyMDRmA0VORw,,,Commercial,,1204 W. 16th St.,,,,Merced,,California,,,,Smoke Palace,Good,5/15/2024,Merced,1204 W. 16th St.,California,1
World,M,98.750000000000000,A,"2272 Beachwood Dr, Merced, California, 95348","2272 Beachwood Dr, Merced, CA, 95348, USA",2272 Beachwood Dr,PointAddress,,,"2272 Beachwood Dr, Merced, California, 95348",,,19.500000000000000,,2272,,,,,,,Beachwood,Dr,,,,,,,,,,,,,,2272 Beachwood Dr,,,,,Merced,,Merced County,California,CA,,,95348,3721,USA,United States,ENG,0.000000000000000,-120.528081804760006,37.321103409548002,-120.527775697655997,37.321099470052999,-120.528775697656002,-120.526775697656007,37.320099470053002,37.322099470052997,,AQFQ6AAAWfEBAJUBBAAAAAAMD0JFQUNIV09PRCBEUklWRRUEMjI3MmYDRU5H,,,Commercial,,2272 N. Beachwood Dr.,,,,Merced,,California,,,,Shop and Go,Good,2/21/2023,Merced,2272 N. Beachwood Dr.,California,1
World,M,100.000000000000000,A,"1101 W 18th St, Merced, California, 95340","1101 W 18th St, Merced, CA, 95340, USA",1101 W 18th St,PointAddress,,,"1101 W 18th St, Merced, California, 95340",,,19.500000000000000,,1101,,,,,W,,18th,St,,,,,,,,,,,,,,1101 W 18th St,,,,,Merced,,Merced County,California,CA,,,95340,4538,USA,United States,ENG,0.000000000000000,-120.492287222524993,37.305954334934000,-120.492189489533999,37.306227920254003,-120.493189489534004,-120.491189489533994,37.305227920253998,37.307227920254000,,AQFz6AAASvEBAJUBBAAAAAAMEFdFU1QgMThUSCBTVFJFRVQVBDExMDFmA0VORw,,,Commercial,,1101 W. 18th St.,,,,Merced,,California,,,,Sonic Drive-In #4487,Good,9/24/2024,Merced,1101 W. 18th St.,California,1
World,M,100.000000000000000,A,"1230 W Main St, Merced, California, 95340","1230 W Main St, Merced, CA, 95340, USA",1230 W Main St,PointAddress,,,"1230 W Main St, Merced, California, 95340",,,19.500000000000000,,1230,,,,,W,,Main,St,,,,,,,,,,,,,,1230 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4525,USA,United States,ENG,0.000000000000000,-120.494362665571003,37.305469441835001,-120.494562071047000,37.304926797424002,-120.495562071047004,-120.493562071046995,37.303926797423998,37.305926797424000,,AQFx6AAASPEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVBDEyMzBmA0VORw,,,Commercial,,1230 W. Main St.,,,,Merced,,California,,,,Sky Zone,Good,11/14/2023,Merced,1230 W. Main St.,California,1
World,M,100.000000000000000,A,"171 E Yosemite Ave, Merced, California, 95340","171 E Yosemite Ave, Merced, CA, 95340, USA",171 E Yosemite Ave,PointAddress,,,"171 E Yosemite Ave, Merced, California, 95340",,,19.500000000000000,,171,,,,,E,,Yosemite,Ave,,,,,,,,,,,,,,171 E Yosemite Ave,,,,,Merced,,Merced County,California,CA,,,95340,9194,USA,United States,ENG,0.000000000000000,-120.467323148841004,37.332193589459003,-120.467343516865000,37.333361188570997,-120.468343516865005,-120.466343516864995,37.332361188570999,37.334361188571002,,AQGM6AAAZfEBAJUBBAAAAAAMFEVBU1QgWU9TRU1JVEUgQVZFTlVFFQMxNzFmA0VORw,,,Commercial,,171 E. Yosemite Ave.,,,,Merced,,California,,,,Sprouts Farmers Market,Good,2/8/2023,Merced,171 E. Yosemite Ave.,California,1
World,M,100.000000000000000,A,"1245 R St, Merced, California, 95341","1245 R St, Merced, CA, 95341, USA",1245 R St,PointAddress,,,"1245 R St, Merced, California, 95341",,,19.500000000000000,,1245,,,,,,,R,St,,,,,,,,,,,,,,1245 R St,,,,,Merced,,Merced County,California,CA,,,95341,5869,USA,United States,ENG,0.000000000000000,-120.495083341606005,37.300136288301999,-120.495325243330996,37.300273835333002,-120.496325243331000,-120.494325243331005,37.299273835332997,37.301273835332999,,AQFw6AAARPEBAJUBBAAAAAAMCFIgU1RSRUVUFQQxMjQ1ZgNFTkc,,,Commercial,,1245 R St.,,,,Merced,,California,,,,SS Fuel Stores Inc DBA R Street Food Mart (Food),Satisfactory,1/15/2025,Merced,1245 R St.,California,2
World,M,100.000000000000000,A,"1970 E Childs Ave, Merced, California, 95341","1970 E Childs Ave, Merced, CA, 95341, USA",1970 E Childs Ave,PointAddress,,,"1970 E Childs Ave, Merced, California, 95341",,,19.500000000000000,,1970,,,,,E,,Childs,Ave,,,,,,,,,,,,,,1970 E Childs Ave,,,,,Merced,,Merced County,California,CA,,,95341,5349,USA,United States,ENG,0.000000000000000,-120.453673387158005,37.287822895352001,-120.453676739919004,37.287597254517998,-120.454676739918995,-120.452676739918999,37.286597254518000,37.288597254518002,,AQGa6AAAN/EBAJUBBAAAAAAMEkVBU1QgQ0hJTERTIEFWRU5VRRUEMTk3MGYDRU5H,,,Commercial,,1970 E Childs Ave,,,,Merced,,California,,,,Star Gas,Satisfactory,4/7/2025,Merced,1970 E Childs Ave,California,2
World,M,100.000000000000000,A,"1993 W Olive Ave, Merced, California, 95348","1993 W Olive Ave, Merced, CA, 95348, USA",1993 W Olive Ave,PointAddress,,,"1993 W Olive Ave, Merced, California, 95348",,,19.500000000000000,,1993,,,,,W,,Olive,Ave,,,,,,,,,,,,,,1993 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,1206,USA,United States,ENG,0.000000000000000,-120.504195727642994,37.319186803568002,-120.504197655479999,37.319731208179000,-120.505197655480004,-120.503197655479994,37.318731208179003,37.320731208178998,,AQFn6AAAV/EBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxOTkzZgNFTkc,,,Commercial,,1993 W. Olive Ave.,,,,Merced,,California,,,,Starbucks #70850,Good,9/12/2023,Merced,1993 W. Olive Ave.,California,1
World,M,100.000000000000000,A,"360 W 16th St, Suite A, Merced, California, 95340","360 W 16th St, Suite A, Merced, CA, 95340, USA","360 W 16th St, Suite A",Subaddress,,,"360 W 16th St, Suite A, Merced, California, 95340",,,20.000000000000000,,360,,,,,W,,16th,St,,,,,,,Suite,A,,,,,Suite A,360 W 16th St,,,,,Merced,,Merced County,California,CA,,,95340,4843,USA,United States,ENG,0.000000000000000,-120.481468867735003,37.299022710556002,-120.481468867735003,37.299022710556002,-120.482468867734994,-120.480468867734999,37.298022710555998,37.300022710556000,,AQB+6AAAQ/EBAJUBBAAAAAAMEFdFU1QgMTZUSCBTVFJFRVQVAzM2MBwDMDpBZgNFTkc,,,,,360 W. 16th St. Ste A,,,,Merced,,California,,,,Starbucks #5919,Good,6/3/2024,Merced,360 W. 16th St. Ste A,California,1
World,M,100.000000000000000,A,"700 Carol Ave, Merced, California, 95341","700 Carol Ave, Merced, CA, 95341, USA",700 Carol Ave,PointAddress,,,"700 Carol Ave, Merced, California, 95341",,,19.500000000000000,,700,,,,,,,Carol,Ave,,,,,,,,,,,,,,700 Carol Ave,,,,,Merced,,Merced County,California,CA,,,95341,5168,USA,United States,ENG,0.000000000000000,-120.454414682673999,37.288839662115997,-120.454119974958999,37.288839997392998,-120.455119974959004,-120.453119974958994,37.287839997393000,37.289839997393003,,AQGZ6AAAOPEBAJUBBAAAAAAMDENBUk9MIEFWRU5VRRUDNzAwZgNFTkc,,,Commercial,,700 Carol Ave.,,,,Merced,,California,,,,Starbucks Coffee #10491,Good,5/15/2026,Merced,700 Carol Ave.,California,1
World,M,100.000000000000000,A,"145 E Yosemite Ave, Merced, California, 95340","145 E Yosemite Ave, Merced, CA, 95340, USA",145 E Yosemite Ave,PointAddress,,,"145 E Yosemite Ave, Merced, California, 95340",,,19.500000000000000,,145,,,,,E,,Yosemite,Ave,,,,,,,,,,,,,,145 E Yosemite Ave,,,,,Merced,,Merced County,California,CA,,,95340,9195,USA,United States,ENG,0.000000000000000,-120.467616515451994,37.332189314688002,-120.467616599270997,37.332457954684003,-120.468616599271002,-120.466616599271006,37.331457954683998,37.333457954684000,,AQGM6AAAZPEBAJUBBAAAAAAMFEVBU1QgWU9TRU1JVEUgQVZFTlVFFQMxNDVmA0VORw,,,Commercial,,145 E. Yosemite Ave.,,,,Merced,,California,,,,Starbucks #9514,Good,3/10/2026,Merced,145 E. Yosemite Ave.,California,1
World,M,100.000000000000000,A,"689 W Olive Ave, Merced, California, 95348","689 W Olive Ave, Merced, CA, 95348, USA",689 W Olive Ave,PointAddress,,,"689 W Olive Ave, Merced, California, 95348",,,19.500000000000000,,689,,,,,W,,Olive,Ave,,,,,,,,,,,,,,689 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,2424,USA,United States,ENG,0.000000000000000,-120.480597317442999,37.319368732775999,-120.480597820357005,37.319689927306001,-120.481597820356995,-120.479597820357000,37.318689927306004,37.320689927305999,,AQF/6AAAV/EBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQM2ODlmA0VORw,,,Commercial,,689 W. Olive Ave.,,,,Merced,,California,,,,Starbucks Coffee #5745,Satisfactory,12/8/2023,Merced,689 W. Olive Ave.,California,2
World,M,100.000000000000000,A,"1665 R St, Merced, California, 95340","1665 R St, Merced, CA, 95340, USA",1665 R St,PointAddress,,,"1665 R St, Merced, California, 95340",,,19.500000000000000,,1665,,,,,,,R,St,,,,,,,,,,,,,,1665 R St,,,,,Merced,,Merced County,California,CA,,,95340,4512,USA,United States,ENG,0.000000000000000,-120.492571704319005,37.304472623999999,-120.492821065938003,37.304612182687997,-120.493821065937993,-120.491821065937998,37.303612182687999,37.305612182688002,,AQFz6AAASPEBAJUBBAAAAAAMCFIgU1RSRUVUFQQxNjY1ZgNFTkc,,,Commercial,,1665 R St.,,,,Merced,,California,,,,Starbucks Coffee Company #59960,Satisfactory,5/15/2024,Merced,1665 R St.,California,2
World,M,100.000000000000000,A,"5 E 23rd St, Merced, California, 95340","5 E 23rd St, Merced, CA, 95340, USA",5 E 23rd St,PointAddress,,,"5 E 23rd St, Merced, California, 95340",,,19.500000000000000,,5,,,,,E,,23rd,St,,,,,,,,,,,,,,5 E 23rd St,,,,,Merced,,Merced County,California,CA,,,95340,3946,USA,United States,ENG,0.000000000000000,-120.471934871968003,37.304493620667998,-120.471839821185995,37.304734768022001,-120.472839821186000,-120.470839821186004,37.303734768021997,37.305734768021999,,AQGI6AAASPEBAJUBBAAAAAAMEEVBU1QgMjNSRCBTVFJFRVQVATVmA0VORw,,,Commercial,,5 E. 23rd St.,,,,Merced,,California,,,,Starbucks Coffee #85979,Good,8/26/2025,Merced,5 E. 23rd St.,California,1
World,M,100.000000000000000,A,"856 S Coffee St, Merced, California, 95341","856 S Coffee St, Merced, CA, 95341, USA",856 S Coffee St,PointAddress,,,"856 S Coffee St, Merced, California, 95341",,,19.500000000000000,,856,,,,,S,,Coffee,St,,,,,,,,,,,,,,856 S Coffee St,,,,,Merced,,Merced County,California,CA,,,95341,9524,USA,United States,ENG,0.000000000000000,-120.433469228647994,37.274305274371997,-120.432992633634001,37.274311057885001,-120.433992633634006,-120.431992633633996,37.273311057885003,37.275311057884998,,AQGv6AAAKvEBAJUBBAAAAAAME1NPVVRIIENPRkZFRSBTVFJFRVQVAzg1NmYDRU5H,,,Commercial,,856 S. Coffee St.,,,,Merced,,California,,,,Starbucks Coffee Company #69271,Good,10/24/2023,Merced,856 S. Coffee St.,California,1
World,M,100.000000000000000,A,"809 S Coffee St, Merced, California, 95341","809 S Coffee St, Merced, CA, 95341, USA",809 S Coffee St,PointAddress,,,"809 S Coffee St, Merced, California, 95341",,,19.500000000000000,,809,,,,,S,,Coffee,St,,,,,,,,,,,,,,809 S Coffee St,,,,,Merced,,Merced County,California,CA,,,95341,9524,USA,United States,ENG,0.000000000000000,-120.433611888640996,37.275186296214997,-120.434246901625002,37.275128041987998,-120.435246901625007,-120.433246901624997,37.274128041988000,37.276128041988002,,AQGt6AAAK/EBAJUBBAAAAAAME1NPVVRIIENPRkZFRSBTVFJFRVQVAzgwOWYDRU5H,,,Commercial,,809 S. Coffee St.,,,,Merced,,California,,,,Street Corner Merced,Good,10/9/2024,Merced,809 S. Coffee St.,California,1
World,M,100.000000000000000,A,"3566 G St, Merced, California, 95340","3566 G St, Merced, CA, 95340, USA",3566 G St,PointAddress,,,"3566 G St, Merced, California, 95340",,,19.500000000000000,,3566,,,,,,,G,St,,,,,,,,,,,,,,3566 G St,,,,,Merced,,Merced County,California,CA,,,95340,0692,USA,United States,ENG,0.000000000000000,-120.469040097887003,37.331284152964002,-120.466766339013006,37.331269065538002,-120.467766339012996,-120.465766339013001,37.330269065537998,37.332269065538000,,AQGN6AAAY/EBAJUBBAAAAAAMCEcgU1RSRUVUFQQzNTY2ZgNFTkc,,,Commercial,,3566 G St.,,,,Merced,,California,,,,Subway,Good,8/17/2023,Merced,3566 G St.,California,1
World,M,100.000000000000000,A,"720 Carol Ave, Merced, California, 95341","720 Carol Ave, Merced, CA, 95341, USA",720 Carol Ave,PointAddress,,,"720 Carol Ave, Merced, California, 95341",,,19.500000000000000,,720,,,,,,,Carol,Ave,,,,,,,,,,,,,,720 Carol Ave,,,,,Merced,,Merced County,California,CA,,,95341,5168,USA,United States,ENG,0.000000000000000,-120.454414682673999,37.288839662115997,-120.454119974958999,37.288839997392998,-120.455119974959004,-120.453119974958994,37.287839997393000,37.289839997393003,,AQGZ6AAAOPEBAJUBBAAAAAAMDENBUk9MIEFWRU5VRRUDNzIwZgNFTkc,,,Commercial,,720 Carol Ave.,,,,Merced,,California,,,,Subway 39048,Good,5/15/2026,Merced,720 Carol Ave.,California,1
World,M,100.000000000000000,A,"1459 Martin Luther King Jr Way, Suite 8, Merced, California, 95340","1459 Martin Luther King Jr Way, Suite 8, Merced, CA, 95340, USA","1459 Martin Luther King Jr Way, Suite 8",Subaddress,,,"1459 Martin Luther King Jr Way, Suite 8, Merced, California, 95340",,,20.000000000000000,,1459,,,,,,,Martin Luther King Jr,Way,,,,,,,Suite,8,,,,,Suite 8,1459 Martin Luther King Jr Way,,,,,Merced,,Merced County,California,CA,,,95340,6101,USA,United States,ENG,0.000000000000000,-120.482589612007999,37.298170732007002,-120.482589612007999,37.298170732007002,-120.483589612008004,-120.481589612007994,37.297170732006997,37.299170732006999,,AQB96AAAQvEBAJUBBAAAAAAMGU1BUlRJTiBMVVRIRVIgS0lORyBKUiBXQVkVBDE0NTkcAzA6OGYDRU5H,,,,,1459 Martin Luther King Jr Way # 8,,,,Merced,,California,,,,Subway 37020,Good,6/2/2026,Merced,1459 Martin Luther King Jr Way # 8,California,1
World,M,100.000000000000000,A,"15 E 16th St, Merced, California, 95340","15 E 16th St, Merced, CA, 95340, USA",15 E 16th St,PointAddress,,,"15 E 16th St, Merced, California, 95340",,,19.500000000000000,,15,,,,,E,,16th,St,,,,,,,,,,,,,,15 E 16th St,,,,,Merced,,Merced County,California,CA,,,95340,5020,USA,United States,ENG,0.000000000000000,-120.476039154676997,37.297550513082001,-120.475903786939995,37.297895428398000,-120.476903786939999,-120.474903786940004,37.296895428398003,37.298895428397998,,AQGE6AAAQfEBAJUBBAAAAAAMEEVBU1QgMTZUSCBTVFJFRVQVAjE1ZgNFTkc,,,Commercial,,15 E 16th St.,,,,Merced,,California,,,,Subway 14350,Good,6/2/2026,Merced,15 E 16th St.,California,1
World,M,100.000000000000000,A,"3115 R St, Merced, California, 95348","3115 R St, Merced, CA, 95348, USA",3115 R St,PointAddress,,,"3115 R St, Merced, California, 95348",,,19.500000000000000,,3115,,,,,,,R,St,,,,,,,,,,,,,,3115 R St,,,,,Merced,,Merced County,California,CA,,,95348,1956,USA,United States,ENG,0.000000000000000,-120.486916685704003,37.319851656128002,-120.487303342896993,37.319808070230998,-120.488303342896998,-120.486303342897003,37.318808070231000,37.320808070231003,,AQF46AAAV/EBAJUBBAAAAAAMCFIgU1RSRUVUFQQzMTE1ZgNFTkc,,,Commercial,,3115 R St.,,,,Merced,,California,,,,Taqueria El Huarache,Good,4/21/2025,Merced,3115 R St.,California,1
World,M,100.000000000000000,A,"1277 V Street, #D, Merced, California, 95341","1277 V Street, #D, Merced, CA, 95341, USA","1277 V Street, #D",Subaddress,,,"1277 V Street, #D, Merced, California, 95341",,,19.899999999999999,,1277,,,,,,,V,Street,,,,,,,,D,,,,,#D,1277 V Street,,,,,Merced,,Merced County,California,CA,,,95341,5630,USA,United States,ENG,0.000000000000000,-120.501083610812998,37.302328742716000,-120.501403464237995,37.302511887300000,-120.502403464238000,-120.500403464238005,37.301511887300002,37.303511887299997,,AQBq6AAARvEBAJUBBAAAAAAMCFYgU1RSRUVUFQQxMjc3HAMwOkRmA0VORw,,,,,1277 V St. Ste D,,,,Merced,,California,,,,Spices of India,Satisfactory,2/26/2024,Merced,1277 V St. Ste D,California,2
World,M,100.000000000000000,A,"1200 W Olive Ave, Merced, California, 95348","1200 W Olive Ave, Merced, CA, 95348, USA",1200 W Olive Ave,PointAddress,,,"1200 W Olive Ave, Merced, California, 95348",,,19.500000000000000,,1200,,,,,W,,Olive,Ave,,,,,,,,,,,,,,1200 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,1662,USA,United States,ENG,0.000000000000000,-120.490893060570002,37.319076832998000,-120.490886355048005,37.318254065382000,-120.491886355047995,-120.489886355048000,37.317254065382002,37.319254065381998,,AQF16AAAVvEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxMjAwZgNFTkc,,,Commercial,,1200 W. Olive Ave.,,,,Merced,,California,,,,Subway Sandwiches,Good,9/24/2025,Merced,1200 W. Olive Ave.,California,1
World,M,100.000000000000000,A,"1127 Martin Luther King Jr Way, Merced, California, 95341","1127 Martin Luther King Jr Way, Merced, CA, 95341, USA",1127 Martin Luther King Jr Way,PointAddress,,,"1127 Martin Luther King Jr Way, Merced, California, 95341",,,19.500000000000000,,1127,,,,,,,Martin Luther King Jr,Way,,,,,,,,,,,,,,1127 Martin Luther King Jr Way,,,,,Merced,,Merced County,California,CA,,,95341,6161,USA,United States,ENG,0.000000000000000,-120.483660148682006,37.294563286608998,-120.484072622137006,37.294795968240997,-120.485072622136997,-120.483072622137001,37.293795968241000,37.295795968241002,,AQF76AAAPvEBAJUBBAAAAAAMGU1BUlRJTiBMVVRIRVIgS0lORyBKUiBXQVkVBDExMjdmA0VORw,,,Commercial,,1127 Martin Luther King Jr. Way,,,,Merced,,California,,,,Taqueria El Palmar,Satisfactory,5/30/2024,Merced,1127 Martin Luther King Jr. Way,California,2
World,M,100.000000000000000,A,"2272 Beachwood Dr, Merced, California, 95348","2272 Beachwood Dr, Merced, CA, 95348, USA",2272 Beachwood Dr,PointAddress,,,"2272 Beachwood Dr, Merced, California, 95348",,,19.500000000000000,,2272,,,,,,,Beachwood,Dr,,,,,,,,,,,,,,2272 Beachwood Dr,,,,,Merced,,Merced County,California,CA,,,95348,3721,USA,United States,ENG,0.000000000000000,-120.528081804760006,37.321103409548002,-120.527775697655997,37.321099470052999,-120.528775697656002,-120.526775697656007,37.320099470053002,37.322099470052997,,AQFQ6AAAWfEBAJUBBAAAAAAMD0JFQUNIV09PRCBEUklWRRUEMjI3MmYDRU5H,,,Commercial,,2272 Beachwood Dr.,,,,Merced,,California,,,,Taqueria Los Girasoles,Good,2/21/2023,Merced,2272 Beachwood Dr.,California,1
World,M,100.000000000000000,A,"3280 R St, Merced, California, 95348","3280 R St, Merced, CA, 95348, USA",3280 R St,PointAddress,,,"3280 R St, Merced, California, 95348",,,19.500000000000000,,3280,,,,,,,R,St,,,,,,,,,,,,,,3280 R St,,,,,Merced,,Merced County,California,CA,,,95348,1954,USA,United States,ENG,0.000000000000000,-120.486836135613999,37.322650834603003,-120.485293530153996,37.322672376093998,-120.486293530154001,-120.484293530154005,37.321672376094000,37.323672376094002,,AQF66AAAWvEBAJUBBAAAAAAMCFIgU1RSRUVUFQQzMjgwZgNFTkc,,,Commercial,,3280 R St.,,,,Merced,,California,,,,Target Store T-0641 Starbucks,Good,2/1/2024,Merced,3280 R St.,California,1
World,M,100.000000000000000,A,"3280 R St, Merced, California, 95348","3280 R St, Merced, CA, 95348, USA",3280 R St,PointAddress,,,"3280 R St, Merced, California, 95348",,,19.500000000000000,,3280,,,,,,,R,St,,,,,,,,,,,,,,3280 R St,,,,,Merced,,Merced County,California,CA,,,95348,1954,USA,United States,ENG,0.000000000000000,-120.486836135613999,37.322650834603003,-120.485293530153996,37.322672376093998,-120.486293530154001,-120.484293530154005,37.321672376094000,37.323672376094002,,AQF66AAAWvEBAJUBBAAAAAAMCFIgU1RSRUVUFQQzMjgwZgNFTkc,,,Commercial,,3280 R St,,,,Merced,,California,,,,TARGET T0641,Good,2/1/2024,Merced,3280 R St,California,1
World,M,100.000000000000000,A,"1104 W 16th St, Merced, California, 95340","1104 W 16th St, Merced, CA, 95340, USA",1104 W 16th St,PointAddress,,,"1104 W 16th St, Merced, California, 95340",,,19.500000000000000,,1104,,,,,W,,16th,St,,,,,,,,,,,,,,1104 W 16th St,,,,,Merced,,Merced County,California,CA,,,95340,4535,USA,United States,ENG,0.000000000000000,-120.493397321781998,37.303876377317998,-120.493565127482995,37.303415540281001,-120.494565127483000,-120.492565127483005,37.302415540280997,37.304415540280999,,AQFy6AAAR/EBAJUBBAAAAAAMEFdFU1QgMTZUSCBTVFJFRVQVBDExMDRmA0VORw,,,Commercial,,1104 W. 16th St.,,,,Merced,,California,,,,Taqueria y Rosticeria Los Navarrete DBA Tacos El Jr,Good,2/6/2026,Merced,1104 W. 16th St.,California,1
World,M,100.000000000000000,A,"779 E Yosemite Ave, Suite G, Merced, California, 95340","779 E Yosemite Ave, Suite G, Merced, CA, 95340, USA","779 E Yosemite Ave, Suite G",Subaddress,,,"779 E Yosemite Ave, Suite G, Merced, California, 95340",,,20.000000000000000,,779,,,,,E,,Yosemite,Ave,,,,,,,Suite,G,,,,,Suite G,779 E Yosemite Ave,,,,,Merced,,Merced County,California,CA,,,95340,8041,USA,United States,ENG,0.000000000000000,-120.460312860301002,37.332757272446997,-120.460312860301002,37.332757272446997,-120.461312860301007,-120.459312860300997,37.331757272447000,37.333757272447002,,AQCT6AAAZPEBAJUBBAAAAAAMFEVBU1QgWU9TRU1JVEUgQVZFTlVFFQM3NzkcAzA6R2YDRU5H,,,,,779 E. Yosemite Ave. G,,,,Merced,,California,,,,Thai Cuisine II,Good,4/8/2026,Merced,779 E. Yosemite Ave. G,California,1
World,M,100.000000000000000,A,"23 E 16th St, Merced, California, 95340","23 E 16th St, Merced, CA, 95340, USA",23 E 16th St,PointAddress,,,"23 E 16th St, Merced, California, 95340",,,19.500000000000000,,23,,,,,E,,16th,St,,,,,,,,,,,,,,23 E 16th St,,,,,Merced,,Merced County,California,CA,,,95340,5020,USA,United States,ENG,0.000000000000000,-120.475973859651006,37.297524696819998,-120.475814854947998,37.297863241888997,-120.476814854948003,-120.474814854947994,37.296863241889000,37.298863241889002,,AQGE6AAAQfEBAJUBBAAAAAAMEEVBU1QgMTZUSCBTVFJFRVQVAjIzZgNFTkc,,,Commercial,,23 E. 16th St.,,,,Merced,,California,,,,Thai Cuisine Merced LLC DBA Thai Cuisine,Good,9/13/2024,Merced,23 E. 16th St.,California,1
World,M,100.000000000000000,A,"57 W Alexander Ave, Merced, California, 95348","57 W Alexander Ave, Merced, CA, 95348, USA",57 W Alexander Ave,PointAddress,,,"57 W Alexander Ave, Merced, California, 95348",,,19.500000000000000,,57,,,,,W,,Alexander,Ave,,,,,,,,,,,,,,57 W Alexander Ave,,,,,Merced,,Merced County,California,CA,,,95348,3404,USA,United States,ENG,0.000000000000000,-120.470679849605006,37.315073426494003,-120.470833741348002,37.315717575752998,-120.471833741347993,-120.469833741347998,37.314717575753001,37.316717575753003,,AQGJ6AAAU/EBAJUBBAAAAAAMFVdFU1QgQUxFWEFOREVSIEFWRU5VRRUCNTdmA0VORw,,,Commercial,,57 W. Alexander Ave.,,,,Merced,,California,,,,Thai Star,Good,11/22/2022,Merced,57 W. Alexander Ave.,California,1
World,M,100.000000000000000,A,"755 E Yosemite Ave, Suite H, Merced, California, 95340","755 E Yosemite Ave, Suite H, Merced, CA, 95340, USA","755 E Yosemite Ave, Suite H",Subaddress,,,"755 E Yosemite Ave, Suite H, Merced, California, 95340",,,20.000000000000000,,755,,,,,E,,Yosemite,Ave,,,,,,,Suite,H,,,,,Suite H,755 E Yosemite Ave,,,,,Merced,,Merced County,California,CA,,,95340,8040,USA,United States,ENG,0.000000000000000,-120.461151637352003,37.333185755336999,-120.461151637352003,37.333185755336999,-120.462151637351994,-120.460151637351998,37.332185755337001,37.334185755337003,,AQCS6AAAZfEBAJUBBAAAAAAMFEVBU1QgWU9TRU1JVEUgQVZFTlVFFQM3NTUcAzA6SGYDRU5H,,,,,755 E. Yosemite Ave. Ste H,,,,Merced,,California,,,,Teriyaki Don,Satisfactory,4/8/2026,Merced,755 E. Yosemite Ave. Ste H,California,2
